Company,Folder,File Name,Transcript
reu,callout_type,1040.ulaw,Notification.
reu,callout_type,1110.ulaw,Planned overtime.
reu,callout_type,1210.ulaw,Emergency.
reu,callout_type,1859.ulaw,Prearranged.
reu,callout_type,1860.ulaw,Emergency. Qualified. No.
reu,company,1201.ulaw,Redding Electric Utility.
reu,company,1202.ulaw,R e u.
reu,company,1265.ulaw,Press any key to continue.
reu,job_classification,1001.ulaw,Troubleman.
reu,job_classification,1002.ulaw,Utility arborist.
reu,job_classification,1003.ulaw,Arborist.
reu,job_classification,1004.ulaw,Warehouse man.
reu,job_classification,1005.ulaw,Groundman.
reu,job_classification,1006.ulaw,Lineman.
reu,job_classification,1007.ulaw,Foreman.
reu,job_classification,1008.ulaw,Line technician.
reu,job_classification,1009.ulaw,On standby.
reu,job_classification,1010.ulaw,Standby.
reu,job_classification,1011.ulaw,Apprentice line technician.
reu,job_classification,1012.ulaw,Electric utility analyst.
reu,job_classification,1013.ulaw,Electrical inspector.
reu,job_classification,1014.ulaw,Equipment service worker.
reu,job_classification,1015.ulaw,Ground worker.
reu,job_classification,1016.ulaw,Line manager.
reu,job_classification,1017.ulaw,Senior utility arborist.
reu,job_classification,1018.ulaw,Senior line technician.
reu,job_classification,1019.ulaw,Senior substation electrical technician.
reu,job_classification,1020.ulaw,Substation maintenance worker.
reu,job_classification,1021.ulaw,Supervisor line.
reu,job_classification,1022.ulaw,Supervisor line vegetation.
reu,job_classification,1023.ulaw,"Supervisor substations,"
reu,job_classification,1024.ulaw,Troubleshooter.
reu,job_classification,1025.ulaw,Warehouse lead.
reu,job_classification,1026.ulaw,Warehouse worker.
reu,job_classification,500.ulaw,Arccos user.
rsales,callout_type,1001.ulaw,Normal.
rsales,callout_type,1002.ulaw,Fill shift.
rsales,callout_type,1009.ulaw,All hands on deck.
rsales,callout_type,1014.ulaw,Travel.
rsales,callout_type,1025.ulaw,Notification.
rsales,callout_type,1083.ulaw,Augmentation capability assessment.
rsales,callout_type,1099.ulaw,Contractor.
rsales,callout_type,1173.ulaw,Notification message.
rsales,callout_type,1199.ulaw,System emergency assignment.
rsales,callout_type,1235.ulaw,"System outage staffing,"
rsales,callout_type,1250.ulaw,Fill shift.
rsales,callout_type,1341.ulaw,Fill shift.
rsales,callout_type,1689.ulaw,Normal ETA.
rsales,company,1201.ulaw,Marcos Power.
rsales,company,1265.ulaw,Press any key to continue.
rsales,job_classification,3000.ulaw,Arc welder.
rsales,job_classification,3001.ulaw,Distribution crew leader.
rsales,job_classification,3002.ulaw,Distribution mechanic.
rsales,job_classification,3003.ulaw,Distribution technician.
rsales,job_classification,3004.ulaw,Weak survey specialist.
rsales,job_classification,3005.ulaw,Operations employee.
rsales,job_classification,3006.ulaw,System operations employee.
rsales,job_classification,3007.ulaw,Watch and protect locator.
rsales,job_classification,3008.ulaw,Senior line worker.
rsales,job_classification,3009.ulaw,Lineman.
rsales,job_classification,3010.ulaw,Lineman apprentice.
rsales,job_classification,3011.ulaw,Groundman.
rsales,job_classification,3012.ulaw,Electric serviceman.
rsales,job_classification,3013.ulaw,Crew leader.
rsales,job_classification,3014.ulaw,Foreman.
rsales,job_classification,3015.ulaw,Underground lineman trainee.
s6,callout_type,1001.ulaw,Normal.
s6,callout_type,1007.ulaw,Call until notify.
s6,callout_type,1014.ulaw,Travel.
s6,callout_type,1016.ulaw,Fill shift.
s6,callout_type,1025.ulaw,Notification.
s6,callout_type,1110.ulaw,Planned overtime.
s6,callout_type,1210.ulaw,Emergency.
s6,callout_type,1212.ulaw,Emergency.
s6,company,1201.ulaw,Arcos.
s6,company,1265.ulaw,Press any key to continue.
sales,callout_type,1001.ulaw,Normal.
sales,callout_type,1002.ulaw,Fill shift.
sales,callout_type,1009.ulaw,All hands on deck.
sales,callout_type,1014.ulaw,Travel.
sales,callout_type,1025.ulaw,Notification.
sales,callout_type,1083.ulaw,Augmentation capability assessment.
sales,callout_type,1099.ulaw,Contractor.
sales,callout_type,1173.ulaw,Notification message.
sales,callout_type,1199.ulaw,System emergency assignment.
sales,callout_type,1235.ulaw,"System outage staffing,"
sales,callout_type,1250.ulaw,Fill shift.
sales,callout_type,1341.ulaw,Fill shift.
sales,callout_type,1689.ulaw,"Normal ETA,"
sales,company,1201.ulaw,Marcos Power.
sales,company,1265.ulaw,Press any key to continue.
sales,job_classification,3000.ulaw,Arc welder.
sales,job_classification,3001.ulaw,Distribution crew leader.
sales,job_classification,3002.ulaw,Distribution mechanic.
sales,job_classification,3003.ulaw,Distribution technician.
sales,job_classification,3004.ulaw,Weak survey specialist.
sales,job_classification,3005.ulaw,Operations employee.
sales,job_classification,3006.ulaw,System operations employee.
sales,job_classification,3007.ulaw,Watch and protect locator.
sales,job_classification,3008.ulaw,Senior line worker.
sales,job_classification,3009.ulaw,Lineman.
sales,job_classification,3010.ulaw,Lineman apprentice.
sales,job_classification,3011.ulaw,Groundman.
sales,job_classification,3012.ulaw,Electric serviceman.
sales,job_classification,3013.ulaw,Crew leader.
sales,job_classification,3014.ulaw,Foreman.
sales,job_classification,3015.ulaw,Underground lineman trainee.
salez,callout_type,1001.ulaw,Normal.
salez,callout_type,1002.ulaw,Fill shift.
salez,callout_type,1009.ulaw,All hands on deck.
salez,callout_type,1014.ulaw,Travel.
salez,callout_type,1025.ulaw,Notification.
salez,callout_type,1083.ulaw,Augmentation capability assessment.
salez,callout_type,1099.ulaw,Contractor.
salez,callout_type,1173.ulaw,Notification message.
salez,callout_type,1199.ulaw,System emergency assignment.
salez,callout_type,1235.ulaw,"System outage staffing,"
salez,callout_type,1250.ulaw,Fill shift.
salez,callout_type,1341.ulaw,Fill shift.
salez,company,1201.ulaw,Marcos Power.
salez,company,1265.ulaw,Press any key to continue.
salez,job_classification,3000.ulaw,Arc welder.
salez,job_classification,3001.ulaw,Distribution crew leader.
salez,job_classification,3002.ulaw,Distribution mechanic.
salez,job_classification,3003.ulaw,Distribution technician.
salez,job_classification,3004.ulaw,Weak survey specialist.
salez,job_classification,3005.ulaw,Operations employee.
salez,job_classification,3006.ulaw,System operations employee.
salez,job_classification,3007.ulaw,Watch and protect locator.
salez,job_classification,3008.ulaw,Senior line worker.
salez,job_classification,3009.ulaw,Lineman.
salez,job_classification,3010.ulaw,Lineman apprentice.
salez,job_classification,3011.ulaw,Groundman.
salez,job_classification,3012.ulaw,Electric serviceman.
salez,job_classification,3013.ulaw,Crew leader.
salez,job_classification,3014.ulaw,Foreman.
salez,job_classification,3015.ulaw,Underground lineman trainee.
scana,callout_type,1001.ulaw,Normal.
scana,callout_type,1007.ulaw,Call until notify.
scana,callout_type,1014.ulaw,Travel.
scana,callout_type,1016.ulaw,Fill shift.
scana,callout_type,1025.ulaw,Notification.
scana,callout_type,1110.ulaw,Planned overtime.
scana,callout_type,1210.ulaw,Emergency.
scana,callout_type,1212.ulaw,Emergency.
scana,company,1201.ulaw,"Skannas, South Carolina."
scana,company,1265.ulaw,Press any key to continue.
scp,callout_type,1001.ulaw,Normal.
scp,callout_type,1007.ulaw,Call until notify.
scp,callout_type,1009.ulaw,All hands on deck.
scp,callout_type,1014.ulaw,Travel.
scp,callout_type,1016.ulaw,Fill shift.
scp,callout_type,1025.ulaw,Notification.
scp,callout_type,1110.ulaw,Planned overtime.
scp,callout_type,1210.ulaw,Emergency.
scp,callout_type,1212.ulaw,Emergency.
scp,callout_type,1456.ulaw,Storm duty mutual aid.
scp,callout_type,1457.ulaw,Preplanned.
scp,company,1201.ulaw,South Central Power.
scp,company,1265.ulaw,Press any key to continue.
scp,job_classification,1000.ulaw,Dispatcher.
scp,job_classification,1001.ulaw,Equipment operator.
scp,job_classification,1002.ulaw,Lineman.
scp,job_classification,1003.ulaw,Meter specialist.
scp,job_classification,1004.ulaw,90% apprentice.
scp,job_classification,1005.ulaw,"Apprentice, groundman."
scp,job_classification,1006.ulaw,"Qualified observer, second man."
scp,job_classification,1007.ulaw,Substation maintenance.
scp,job_classification,1008.ulaw,Administrator.
scp,job_classification,1009.ulaw,Locator.
scp,job_classification,1010.ulaw,Other.
scp,job_classification,1011.ulaw,Utility worker. Meter tech specialist.
scp,job_classification,1012.ulaw,Fleet mechanic.
scp,job_classification,1013.ulaw,Warehouse.
scp,job_classification,500.ulaw,Arccos user.
scwa,callout_type,1001.ulaw,Normal.
scwa,callout_type,1007.ulaw,Call until notify.
scwa,callout_type,1008.ulaw,Emergency.
scwa,callout_type,1014.ulaw,Travel.
scwa,callout_type,1016.ulaw,Fill shift.
scwa,callout_type,1020.ulaw,Mutual aid.
scwa,callout_type,1025.ulaw,Notification.
scwa,callout_type,1172.ulaw,CTT normal.
scwa,callout_type,1273.ulaw,Emergency.
scwa,callout_type,1415.ulaw,Scheduled work.
scwa,callout_type,1423.ulaw,Run coverage.
scwa,callout_type,1427.ulaw,Control center coverage.
scwa,company,1201.ulaw,Suffolk County Water Authority.
scwa,company,1265.ulaw,Press any key to continue.
sdge,callout_type,1009.ulaw,All hand.
sdge,callout_type,1015.ulaw,Prearranged.
sdge,callout_type,1025.ulaw,Notification.
sdge,callout_type,1084.ulaw,Electric.
sdge,callout_type,1085.ulaw,Yes.
sdge,callout_type,1262.ulaw,Late crew.
sdge,callout_type,1462.ulaw,Electric.
sdge,company,1201.ulaw,San Diego Gas and Electric.
sdge,company,1265.ulaw,Press any key to continue.
sdge,custom_message,1001.ulaw,Appliance mechanic.
sdge,custom_message,1002.ulaw,Boom operator.
sdge,custom_message,1003.ulaw,"Commercial driver, electric."
sdge,custom_message,1004.ulaw,Dispatcher.
sdge,custom_message,1005.ulaw,Electric meter taster.
sdge,custom_message,1006.ulaw,Gas working foreman three.
sdge,custom_message,1007.ulaw,"Lineman, one."
sdge,custom_message,1008.ulaw,Locator.
sdge,custom_message,1009.ulaw,Miscellaneous.
sdge,custom_message,1010.ulaw,Meter service.
sdge,custom_message,1011.ulaw,On call working foreman four.
sdge,custom_message,1012.ulaw,Two man service crew.
sdge,custom_message,1013.ulaw,"Overhead working foreman, three."
sdge,custom_message,1014.ulaw,On call electronic control technician.
sdge,custom_message,1015.ulaw,"Admin, five, with no special qualifier."
sdge,custom_message,1016.ulaw,Two journeymen with no special qualifier.
sdge,custom_message,1017.ulaw,Battery system.
sdge,custom_message,1018.ulaw,Circuit breaker less than or equal to 69 kV.
sdge,custom_message,1019.ulaw,Substation electrician to GIS GCB.
sdge,custom_message,1020.ulaw,Lane apparatus.
sdge,custom_message,1021.ulaw,Substation electrician to required.
sdge,custom_message,1022.ulaw,Talgist dot com.
sdge,custom_message,1023.ulaw,Transformer bank.
sdge,custom_message,1024.ulaw,Circuit breaker greater than or equal to 138 kV.
sdge,custom_message,1025.ulaw,Miguel GIS.
sdge,custom_message,1026.ulaw,Substation relay technician.
sdge,custom_message,1027.ulaw,Substation relay technician b.
sdge,custom_message,1028.ulaw,Service tech header.
sdge,custom_message,1029.ulaw,Service technician.
sdge,custom_message,1030.ulaw,Storeroom Beach Cities.
sdge,custom_message,1031.ulaw,Storeroom metro.
sdge,custom_message,1032.ulaw,Storeroom Eastern.
sdge,custom_message,1033.ulaw,Storeroom Kearney.
sdge,custom_message,1034.ulaw,Storeroom Mountain Empire.
sdge,custom_message,1035.ulaw,Storeroom Miramar.
sdge,custom_message,1036.ulaw,Storeroom North Coast.
sdge,custom_message,1037.ulaw,Storeroom Northeast.
sdge,custom_message,1038.ulaw,Storeroom or Inch County.
sdge,custom_message,1039.ulaw,Storeroom Ramona.
sdge,custom_message,1040.ulaw,Working foreman three with no special qualifier.
sdge,custom_message,1041.ulaw,Transmission patrolman.
sdge,custom_message,1042.ulaw,Transmission wash.
sdge,custom_message,1043.ulaw,Transmission line.
sdge,custom_message,1044.ulaw,"Traffic control,"
sdge,custom_message,1045.ulaw,Traffic second.
sdge,custom_message,1046.ulaw,Troubleshooter.
sdge,custom_message,1047.ulaw,Underground fault van.
sdge,custom_message,1048.ulaw,"Underground work foreman, three."
sdge,custom_message,1049.ulaw,Underground working foreman three lead.
sdge,custom_message,1050.ulaw,Via cooperate array.
sdge,custom_message,1051.ulaw,Working foreman three.
sdge,custom_message,1052.ulaw,Working foreman four.
sdge,custom_message,1053.ulaw,Working foreman for lead.
sdge,custom_message,1054.ulaw,First shift. Dispatcher.
sdge,custom_message,1055.ulaw,"Second shift, dispatcher."
sdge,custom_message,1056.ulaw,Third shift. Dispatcher.
sdge,custom_message,1057.ulaw,Dispatcher to report now.
sdge,custom_message,1058.ulaw,Has met.
sdge,custom_message,1059.ulaw,Grid ops.
sdge,custom_message,1060.ulaw,DISTOPS.
sdge,custom_message,1061.ulaw,Service tech seat.
sdge,custom_message,1062.ulaw,Imperial Valley.
sdge,custom_message,1063.ulaw,Borrego.
sdge,custom_message,1067.ulaw,"Field mechanic,"
sdge,custom_message,1068.ulaw,Garage fueler.
sdge,custom_message,1069.ulaw,Garage mechanic.
seacl,callout_type,1001.ulaw,Normal.
seacl,callout_type,1007.ulaw,Call until notify.
seacl,callout_type,1009.ulaw,All hands on deck.
seacl,callout_type,1014.ulaw,Travel.
seacl,callout_type,1016.ulaw,Fill shift.
seacl,callout_type,1025.ulaw,Notification.
seacl,callout_type,1110.ulaw,Planned overtime.
seacl,callout_type,1210.ulaw,Emergency.
seacl,callout_type,1212.ulaw,Emergency.
seacl,company,1201.ulaw,SCL.
seacl,company,1202.ulaw,Seattle City Light.
seacl,company,1265.ulaw,Press any key to continue.
services,callout_type,1001.ulaw,Normal.
services,callout_type,1002.ulaw,Fill shift.
services,callout_type,1009.ulaw,All hands on deck.
services,callout_type,1014.ulaw,Travel.
services,callout_type,1025.ulaw,Notification.
services,callout_type,1083.ulaw,Augmentation capability assessment.
services,callout_type,1099.ulaw,Contractor.
services,callout_type,1173.ulaw,Notification message.
services,callout_type,1199.ulaw,System emergency assignment.
services,callout_type,1235.ulaw,"System outage staffing,"
services,callout_type,1250.ulaw,Fill shift.
services,company,1201.ulaw,Marcos Power.
services,company,1265.ulaw,Press any key to continue.
services,job_classification,3000.ulaw,Arc welder.
services,job_classification,3001.ulaw,Distribution crew leader.
services,job_classification,3002.ulaw,Distribution mechanic.
services,job_classification,3003.ulaw,Distribution technician.
services,job_classification,3004.ulaw,Weak survey specialist.
services,job_classification,3005.ulaw,Operations employee.
services,job_classification,3006.ulaw,System operations employee.
services,job_classification,3007.ulaw,Watch and protect locator.
services,job_classification,3008.ulaw,Senior line worker.
services,job_classification,3009.ulaw,Lineman.
services,job_classification,3010.ulaw,Lineman apprentice.
services,job_classification,3011.ulaw,Groundman.
services,job_classification,3012.ulaw,Electric serviceman.
services,job_classification,3013.ulaw,Crew leader.
services,job_classification,3014.ulaw,Foreman.
services,job_classification,3015.ulaw,Underground lineman trainee.
sgn,callout_type,1001.ulaw,Normal.
sgn,callout_type,1007.ulaw,Call until notify.
sgn,callout_type,1014.ulaw,Travel.
sgn,callout_type,1016.ulaw,Fill shift.
sgn,callout_type,1025.ulaw,Notification.
sgn,callout_type,1110.ulaw,Planned overtime.
sgn,callout_type,1210.ulaw,Emergency.
sgn,callout_type,1212.ulaw,Emergency.
sgn,company,1201.ulaw,Scotiagas Networks.
sgn,company,1265.ulaw,Press any key to continue.
sheco,callout_type,1009.ulaw,All hands on deck.
sheco,callout_type,1020.ulaw,Mutual aid.
sheco,callout_type,1025.ulaw,Notification.
sheco,callout_type,1057.ulaw,Planned work.
sheco,callout_type,1187.ulaw,Trouble.
sheco,callout_type,1201.ulaw,System operator
sheco,company,1201.ulaw,Shiko.
sheco,company,1265.ulaw,Press any key to continue.
smeco,callout_type,1001.ulaw,Normal.
smeco,callout_type,1007.ulaw,Call until notify.
smeco,callout_type,1009.ulaw,All hands on deck.
smeco,callout_type,1025.ulaw,Notification.
smeco,company,1201.ulaw,SMACO.
smeco,company,1265.ulaw,Press any key to continue.
snopud,callout_type,1001.ulaw,Normal.
snopud,callout_type,1002.ulaw,Fill shift.
snopud,callout_type,1007.ulaw,All hand.
snopud,callout_type,1009.ulaw,All hands on deck.
snopud,callout_type,1020.ulaw,Mutual aid.
snopud,callout_type,1022.ulaw,Travel.
snopud,callout_type,1023.ulaw,Fill shift.
snopud,callout_type,1025.ulaw,Notification.
snopud,callout_type,1819.ulaw,All hands line department.
snopud,company,1018.ulaw,Allegheny Power callout system.
snopud,company,1201.ulaw,P u d.
snopud,company,1265.ulaw,Press any key to continue.
snopud,job_classification,3001.ulaw,Apprentice lineman.
snopud,job_classification,3002.ulaw,Apprentice Wireman.
snopud,job_classification,3003.ulaw,Business services rep.
snopud,job_classification,3004.ulaw,Chief Energy Control dispatcher.
snopud,job_classification,3005.ulaw,Crane operators.
snopud,job_classification,3006.ulaw,Crew dispatcher.
snopud,job_classification,3007.ulaw,CSR.
snopud,job_classification,3008.ulaw,ECC operations coordinator.
snopud,job_classification,3009.ulaw,ECC Storm rep.
snopud,job_classification,3010.ulaw,Energy control dispatcher.
snopud,job_classification,3011.ulaw,Entry helper.
snopud,job_classification,3012.ulaw,Environmental specialist.
snopud,job_classification,3013.ulaw,"Equipment operator,"
snopud,job_classification,3014.ulaw,Extended shift.
snopud,job_classification,3015.ulaw,Field rep.
snopud,job_classification,3016.ulaw,Flagger.
snopud,job_classification,3017.ulaw,Hazmat trained.
snopud,job_classification,3018.ulaw,Journeyman Lineman.
